date,avg_co,co_resid,wind_power_dir_avg,power_norm,speed_norm
12apr2002,1.145833,.6856697,220.058,16.81102,10.8771
13apr2002,1.383333,.9140127,72.77538,7.728371,14.28888
14apr2002,1.554167,1.013661,208.2112,51.74898,40.6015
15apr2002,1.247826,.4959851,206.9994,100.1706,59.97836
16apr2002,1.041667,.3163931,199.1002,244.281,83.16138
17apr2002,1.141667,.4975077,228.5423,33.93114,33.82105
18apr2002,1.083333,.3583076,200.2037,145.7094,65.19798
19apr2002,.5583333,.0130541,32.62275,131.9672,54.50328
20apr2002,.4375,.0622047,27.09728,223.8745,84.99949
21apr2002,.6291667,.3386765,84.84273,107.8928,53.17704
22apr2002,.9458333,.6110475,347.1841,14.5732,21.11592
23apr2002,2.043478,1.642448,138.1328,18.69032,31.59545
24apr2002,1.529167,1.008913,257.2701,113.4123,43.08736
25apr2002,1.45,1.049218,270.034,240.0916,73.78429
26apr2002,1.658333,1.292195,69.52458,16.49468,19.60289
27apr2002,1.7875,1.412205,121.67,69.82994,53.72817
28apr2002,1.170833,.7875316,262.8267,128.4964,49.92136
29apr2002,1.683333,1.255736,258.5096,43.59769,40.45348
30apr2002,1.752174,1.351144,249.6717,7.90911,9.375847
01may2002,1.65,1.082723,46.05053,45.80443,29.69073
02may2002,1.170833,.6731631,316.2331,93.76236,54.28368
03may2002,1.545833,1.018169,61.51944,22.96535,23.47874
04may2002,2.266667,1.550704,205.4664,8.705204,20.176
05may2002,1.754167,1.094836,117.3829,11.62123,14.90807
06may2002,1.783333,1.037006,200.6666,54.5816,47.78136
07may2002,1.082609,.4906653,30.23225,97.61789,47.63142
08may2002,1.945833,1.349169,113.7331,34.89544,39.10074
09may2002,1.258333,.6666377,270.087,295.5659,81.99741
10may2002,1.654167,1.032477,271.6739,31.10872,24.91132
11may2002,1.7625,1.161041,101.7182,63.54281,50.11241
12may2002,1.175,.6301721,12.66025,19.19246,23.31228
13may2002,1.1625,.5733765,336.73,73.2733,52.43968
14may2002,1.53913,.947187,304.0922,20.93808,27.46823
15may2002,1.983333,1.258853,206.2211,128.0418,59.34687
16may2002,1.35,.7583044,304.1939,13.79821,17.37012
17may2002,.9916667,.4921758,26.25768,127.2106,66.96436
18may2002,1.454167,.9173452,13.03273,11.02614,18.90671
19may2002,1.408333,.9281434,57.72491,23.83241,23.02123
20may2002,1.058333,.5338479,38.63311,76.31329,54.90211
21may2002,1.930435,1.367879,103.2897,4.47291,11.11766
22may2002,1.6875,1.090836,185.3109,110.7808,63.06509
23may2002,1.570833,.8940222,221.7249,95.76626,59.5349
24may2002,1.0375,.4158102,25.99251,97.5618,48.28959
25may2002,1.516667,.9152073,278.0593,19.72941,6.618145
26may2002,1.841667,1.182336,190.1968,19.56479,32.79652
27may2002,1.95,1.203673,129.9265,12.67634,22.81805
28may2002,2.1875,1.46774,96.77693,9.40189,20.66589
29may2002,1.734783,.9290975,216.2187,21.6444,37.2358
30may2002,1.6,.7992838,224.4906,32.49326,41.2142
31may2002,.9791667,.1484563,264.5671,51.167,46.23563
01jun2002,1.120833,.4397373,287.9485,36.91271,32.38367
02jun2002,.9666666,.5519429,51.61755,24.89831,32.51341
03jun2002,1.233333,.774314,52.64004,31.46647,29.16983
04jun2002,1.586957,1.154505,259.1893,20.53424,10.91593
05jun2002,.8541667,.5021093,346.6457,6.406059,15.24629
07jun2002,2.141667,1.636768,154.8572,11.33529,26.18208
08jun2002,1.816667,1.221406,180.7947,11.13564,22.83982
09jun2002,1.841667,1.217202,112.5535,25.21086,24.13253
10jun2002,1.233333,.5645733,202.6847,53.40985,43.52057
11jun2002,1.095652,.5392951,237.4347,59.11296,48.13586
12jun2002,.8583333,.4211604,50.80319,15.07006,23.78378
13jun2002,1,.6529114,37.84352,14.22783,29.17371
14jun2002,.9458333,.5687505,277.8646,15.13009,25.31952
15jun2002,.7291667,.2151108,317.5128,41.03429,35.69528
16jun2002,.8416667,.3842424,316.8482,29.1166,34.80513
17jun2002,1.404167,.9024467,308.7525,2.616668,10.65505
18jun2002,2.008696,1.533543,116.4352,12.12965,27.63829
19jun2002,1.9125,1.351422,177.7094,20.76063,37.18624
20jun2002,1.766667,1.124722,223.4911,32.83551,40.34073
21jun2002,1.8875,1.215561,50.97141,33.26884,23.02602
22jun2002,2.020833,1.339737,243.9076,10.10583,18.71816
23jun2002,1.679167,1.054702,232.6004,16.6341,32.67007
24jun2002,1.825,1.15624,195.0869,7.067101,15.51147
25jun2002,1.795652,1.15346,212.3817,11.64711,29.04951
26jun2002,1.445833,.7989197,245.3688,35.04153,41.95093
27jun2002,.9583333,.4022241,355.8798,6.297546,7.216323
28jun2002,1.866667,1.280563,112.7486,4.395685,7.905264
29jun2002,2.4125,1.731404,197.6495,8.983551,24.62221
30jun2002,1.5,.8755356,223.6396,17.40231,33.30529
01jul2002,1.454167,1.057425,242.614,35.53777,41.06059
02jul2002,1.313043,.9428694,278.0197,47.08186,44.23806
03jul2002,1.808333,1.433438,255.7216,33.74658,39.05139
04jul2002,1.2,.8300738,44.6265,27.30035,15.87365
05jul2002,.925,.6921197,53.61532,40.95764,45.48044
06jul2002,1.958333,1.635092,102.3656,6.371895,11.92383
07jul2002,2.291667,1.939221,89.2371,9.133844,16.76686
08jul2002,1.641667,1.244925,229.0882,40.33333,42.51207
09jul2002,1.029167,.7448282,7.273225,26.60031,15.50391
10jul2002,.8458334,.6379784,71.19274,96.6971,60.54582
11jul2002,1.195652,.992766,78.92274,88.53115,59.31751
12jul2002,1.6625,1.42962,79.79453,18.81214,30.4864
13jul2002,1.604545,1.362508,49.00225,26.65835,31.70996
14jul2002,1.883333,1.530888,147.7985,4.380537,4.89251
17jul2002,1.483333,1.108438,237.3755,7.584954,21.25906
18jul2002,1.01875,.6488237,90.69641,9.37838,8.680003
19jul2002,.3375,.0234152,33.46198,17.73129,30.78776
20jul2002,1.358333,.949256,207.1157,9.599669,15.4752
21jul2002,.975,.6225542,222.5783,37.33298,45.09985
22jul2002,.8413044,.4445629,255.9435,15.42493,19.59758
23jul2002,.25,.046866,27.54755,129.6279,68.76192
24jul2002,.9,.692145,82.07869,27.2295,39.77071
25jul2002,1.4875,1.284614,166.1165,17.33381,34.04863
26jul2002,1.308333,.9084129,231.3993,25.68052,37.1978
27jul2002,1.1375,.7284227,215.4721,62.11221,48.55594
28jul2002,.9458333,.5933875,232.3174,51.33632,50.7476
29jul2002,.9916667,.6807608,251.3634,32.75447,38.61317
30jul2002,.9583333,.5881593,262.3646,14.29783,28.45968
31jul2002,1.345833,.9709383,212.1773,22.47814,33.87318
01aug2002,1.102083,1.094521,215.2407,56.36533,50.71733
02aug2002,.44375,.4920295,35.67236,60.63972,46.60433
03aug2002,1.508333,1.46162,96.75858,10.17728,23.88095
04aug2002,.7708334,.7807519,82.23996,14.75226,15.98133
05aug2002,.4291667,.4806252,33.24775,65.14206,38.39405
06aug2002,.25,.451931,52.03737,102.6455,63.80396
07aug2002,.5708333,.7253427,68.28753,44.27005,44.02565
08aug2002,.9083333,1.067811,78.31797,20.74175,34.02667
09aug2002,1.408333,1.456613,107.0492,12.3596,25.90343
10aug2002,1.304167,1.257454,231.7364,19.44522,31.63227
11aug2002,.8645833,.8745019,221.6236,24.23247,36.18459
12aug2002,.8208333,.7864562,217.7105,51.61755,47.86657
13aug2002,.8083333,.8005236,200.2624,44.5623,35.78727
14aug2002,.9875,1.142009,239.7341,18.20873,34.72028
15aug2002,.85625,.8486881,223.1458,56.59878,46.83771
16aug2002,.975,1.104484,226.3867,11.96027,20.73808
17aug2002,.60625,.559537,227.942,81.24278,52.26934
18aug2002,.81875,.9957086,203.2513,3.689209,11.23624
19aug2002,.5333334,.6659964,18.02541,17.4407,19.82777
20aug2002,1.417391,1.576622,99.80665,19.65531,25.73647
21aug2002,.9770833,.9645526,188.4952,71.92608,52.34297
22aug2002,.6416667,.7199404,320.9817,9.250293,15.87565
23aug2002,.6979167,.8274007,43.88872,5.525926,14.16563
24aug2002,.9583333,1.07866,32.73608,2.673344,5.407835
25aug2002,.66875,.7645041,69.92374,9.315859,10.09492
26aug2002,.3020833,.3535419,56.84646,14.11313,30.00049
27aug2002,.4916667,.5696926,58.2649,42.28489,43.06129
28aug2002,.6782609,.8327702,61.42539,35.07632,44.43571
29aug2002,.7583333,.9178115,47.08155,19.34085,34.59681
30aug2002,1.166667,1.214946,85.62252,30.84087,35.33252
31aug2002,1.704167,1.743289,92.95045,13.66765,27.96097
01sep2002,1.7875,1.036573,201.1178,8.419772,20.3755
02sep2002,1.125,.4156131,181.3897,39.90512,36.83313
03sep2002,.7478261,.0650066,310.9005,26.49355,33.95488
04sep2002,1.033333,.3457928,62.56007,7.929936,15.62368
05sep2002,1.321739,.6391674,68.11897,23.654,33.19315
06sep2002,2.0125,1.214099,168.3303,9.884668,25.85003
07sep2002,2.066667,1.259108,93.07201,9.118149,12.18337
08sep2002,2.270833,1.519907,94.83786,6.289483,10.74743
09sep2002,2.1125,1.317277,106.201,2.729423,5.738564
10sep2002,1.233333,.4646783,335.9844,53.70155,30.5331
11sep2002,.9478261,.3414901,18.32071,33.98608,39.24922
12sep2002,1.975,1.373633,109.0841,3.434778,5.961952
13sep2002,2.191667,1.560305,131.5079,5.870741,12.41206
14sep2002,1.8125,1.090777,268.9858,11.65473,19.99721
15sep2002,.6875,.1463139,19.20382,51.85101,45.78507
16sep2002,1.620833,.9926509,224.9894,.9651793,2.08084
17sep2002,2.2,1.598385,141.9481,8.574428,17.79248
18sep2002,1.591667,.9041262,188.8288,38.89072,41.23618
19sep2002,1.422727,.7401556,203.1012,71.31001,55.42357
20sep2002,1.604167,1.015506,197.0978,62.83257,52.88049
21sep2002,1.429167,.7886484,4.867923,17.53794,12.32415
22sep2002,1.216667,.7605961,310.9725,31.37274,31.16586
23sep2002,1.158333,.5728515,220.5218,30.24868,28.95265
24sep2002,1.565217,1.120806,2.561741,11.14005,18.17339
25sep2002,2.3375,1.773865,136.1943,10.39777,23.5929
26sep2002,1.629167,1.027799,87.63141,10.64123,19.20222
27sep2002,.85,.3464548,5.584586,64.04454,53.01836
28sep2002,2.058333,1.417815,126.4401,7.889722,17.83386
29sep2002,1.620833,.9557422,188.7333,39.50191,39.51894
30sep2002,1.591667,.8822798,207.8318,75.03323,55.07877
01oct2002,1.629167,.4362407,223.842,32.18292,33.99672
02oct2002,1.343478,.2697364,30.84188,29.79568,18.16341
03oct2002,1.3625,.3788425,40.5528,34.1073,39.00854
04oct2002,1.691667,.5928994,248.0947,125.0906,46.82267
05oct2002,2.125,1.102191,287.6982,17.23825,19.69545
06oct2002,1.666667,.6153741,253.8683,104.497,50.42341
07oct2002,1.983333,1.002248,325.5954,29.70893,11.54603
08oct2002,2.256522,1.272616,193.6741,28.73097,38.20285
09oct2002,1.858333,.869707,107.6864,5.086857,9.596239
10oct2002,2.704167,1.635394,125.5324,8.831367,21.91739
11oct2002,2.7625,1.663733,111.3072,10.65761,25.81057
12oct2002,1.9125,.8045759,311.931,40.0428,17.49557
13oct2002,1.670833,.7986816,306.7426,52.1231,44.79199
14oct2002,2.591667,1.610581,177.3774,24.57155,32.72281
15oct2002,1.765217,.8106994,.0326744,15.68936,17.48849
16oct2002,1.691667,.7970656,359.8423,27.02555,35.37279
17oct2002,2.308333,1.446875,246.7412,23.67598,34.60591
18oct2002,2.508333,1.524069,195.757,54.8,40.47225
19oct2002,1.604167,.6107454,301.0043,43.43682,44.75566
20oct2002,2.245833,1.373682,42.87178,4.389888,9.094785
21oct2002,2.677273,1.696187,175.8133,14.45407,27.27398
22oct2002,1.283333,.3934533,347.1705,24.37161,30.70689
23oct2002,1.3,.405399,37.87725,50.62757,41.78458
24oct2002,2.1875,1.297868,103.7246,43.49432,49.05716
25oct2002,2.291667,1.37204,111.6446,13.92281,28.95391
26oct2002,1.85,.9212167,282.4901,13.69906,30.05751
27oct2002,1.520833,.6768551,17.46421,13.80014,25.04175
28oct2002,1.6,.6835526,78.53954,55.30536,50.70031
29oct2002,1.426087,.536207,70.43109,136.9171,70.64408
30oct2002,1.3375,.442899,45.46106,55.43658,48.04216
31oct2002,1.458333,.5687011,290.84,48.25377,45.37616
01nov2002,1.654167,.730509,274.7182,62.91405,54.97091
02nov2002,1.904167,.9431784,269.8845,54.9407,48.45256
03nov2002,2.195833,1.31965,236.3356,29.70823,37.11522
04nov2002,2.179167,1.258688,204.1143,.4810682,1.67557
05nov2002,2.383333,1.489422,57.84731,1.472834,3.459615
06nov2002,1.626087,.7274546,288.1975,43.19265,42.8027
07nov2002,2.225,1.238525,209.3236,91.14271,49.45514
08nov2002,1.825,.7791433,210.5842,127.421,70.55073
09nov2002,1.683333,.6283198,198.804,146.2256,73.26624
10nov2002,1.504167,.5057846,252.4925,46.77644,42.9818
11nov2002,1.5125,.5920213,264.6741,33.8369,32.40961
12nov2002,1.958333,1.064422,251.9335,26.48898,31.10876
13nov2002,2.0375,1.046056,213.5742,41.51201,41.6725
14nov2002,1.616667,.6301915,264.897,11.50843,10.81712
15nov2002,1.383333,.4596756,54.88434,129.9403,68.34668
16nov2002,1.425,.5411786,31.5456,42.73852,44.96508
17nov2002,1.725,.8978102,335.2396,19.17599,32.74603
18nov2002,2.483333,1.534681,167.1156,20.01702,29.80934
19nov2002,2.047826,1.125741,249.5553,54.9078,49.37504
20nov2002,2.308333,1.316889,235.0379,10.83528,27.49865
21nov2002,1.604167,.7105031,349.4147,130.077,49.57283
22nov2002,1.85,.9753356,332.3167,69.19934,43.54686
23nov2002,1.895833,.9348451,236.5979,54.91403,44.32366
24nov2002,1.433333,.5571502,326.6092,18.28861,33.37717
25nov2002,1.658333,.8433305,311.7613,13.5867,32.21246
26nov2002,1.8625,1.074064,317.8271,11.8404,28.48933
27nov2002,2.147826,1.35467,253.3695,8.720299,22.66473
28nov2002,2.058333,1.213663,227.1871,27.34604,37.82289
29nov2002,1.691667,.7398353,251.9918,158.5281,73.98767
30nov2002,1.3875,.4546852,313.9992,224.6225,80.35927
01dec2002,1.883333,.9168319,226.1066,75.92951,53.66624
02dec2002,1.65,.639203,29.4502,65.62287,37.15879
03dec2002,2.383333,1.455586,101.3843,8.339949,6.748806
04dec2002,2.091667,1.159199,3.294641,5.447692,12.7403
05dec2002,1.883333,.9558341,288.4431,50.02763,47.1193
06dec2002,2.420833,1.46334,221.6615,39.39944,44.39855
07dec2002,2.1625,1.090374,246.3134,65.99282,51.85734
08dec2002,1.8,.8899813,342.5294,21.60961,32.98011
09dec2002,2.608696,1.654381,223.9133,13.8051,26.97296
10dec2002,2.358333,1.32511,217.0365,6.377404,24.48741
11dec2002,2.695833,1.657889,208.7473,5.222227,18.75862
12dec2002,1.995833,1.011851,188.4886,26.90794,40.50137
13dec2002,1.929167,.8661973,4.913756,21.11821,20.28592
14dec2002,1.670833,.6477004,269.8023,22.56561,29.69783
15dec2002,1.333333,.289665,17.0089,50.77372,27.73088
16dec2002,1.625,.614203,75.31346,104.5007,60.30098
17dec2002,1.958333,.9741036,116.1142,102.4386,65.30933
18dec2002,1.631818,.5657006,173.1216,190.8281,72.11768
19dec2002,1.745833,.6846845,246.7112,55.9781,50.89334
20dec2002,1.633333,.6193573,259.5398,201.0341,80.83337
21dec2002,1.620833,.5977004,264.1684,140.9722,64.37044
22dec2002,1.4,.4899812,263.681,158.7498,69.27924
23dec2002,1.541667,.5308696,271.806,95.84048,59.72904
24dec2002,1.495833,.5680862,40.00081,46.17241,37.68469
25dec2002,1.441667,.5091986,314.173,70.89919,54.32981
26dec2002,2.0375,1.110001,244.3911,41.87283,44.70382
27dec2002,2.226087,1.268593,209.4191,25.51543,41.50411
28dec2002,2.308333,1.2852,222.0925,19.93543,31.47955
29dec2002,2.65,1.634505,139.8402,23.12489,31.86357
30dec2002,1.770833,.6182314,215.8902,84.22245,51.61407
31dec2002,1.55,.516777,327.9639,17.19052,29.13654
01jan2003,1.4375,1.03331,41.15824,207.6262,81.97462
02jan2003,1.541667,1.198928,54.5402,57.24088,51.75425
03jan2003,1.9125,1.483285,326.1442,21.6337,33.75111
04jan2003,2.491667,2.053294,172.8317,13.64324,26.47373
05jan2003,1.954167,1.572426,311.3873,7.41476,13.69016
06jan2003,1.395238,.969202,334.9947,67.10247,46.93678
07jan2003,.975,.526538,252.6138,166.3909,74.39111
08jan2003,.9125,.4311433,261.4907,76.53426,57.4676
09jan2003,.6,.1517857,296.4153,119.2525,62.33519
10jan2003,.5020834,.1293509,294.2775,128.527,68.81094
11jan2003,.6229167,.2410273,282.165,85.38216,58.70555
12jan2003,1.141667,.7599261,219.715,65.25751,48.34548
13jan2003,.7913043,.4217508,314.5272,50.27798,45.28363
14jan2003,.8125,.4695139,293.082,53.32832,48.82912
15jan2003,1.070833,.7231262,292.4325,27.21704,37.69363
16jan2003,1.141667,.7989283,296.0336,33.26385,39.62149
17jan2003,1.154167,.7814342,311.2196,56.40369,41.57755
18jan2003,1.233333,.8514439,249.158,42.84683,44.24185
19jan2003,1.275,.9497421,248.9465,51.8863,46.77543
20jan2003,.9708334,.6012799,319.9047,40.36578,45.72998
21jan2003,1.041667,.6986805,334.5731,41.89283,45.64277
22jan2003,1.004167,.6564596,330.2488,69.02712,56.265
23jan2003,.9375,.5947617,313.8526,86.60783,58.9743
24jan2003,1.783333,1.410601,234.4757,46.3289,46.67984
25jan2003,1.579167,1.140795,257.4848,50.2613,45.8375
26jan2003,1.020833,.6955755,329.6544,72.76277,54.41433
27jan2003,2.108333,1.73878,193.3784,74.12106,45.71576
28jan2003,1.913043,1.513575,244.9026,5.645874,9.544837
29jan2003,1.508333,1.160626,355.6203,37.05215,35.30236
30jan2003,1.908333,1.565595,189.9977,51.77066,47.70662
31jan2003,1.716667,1.287452,206.3852,47.62341,36.67092
01feb2003,1.775,1.400763,216.0753,8.895143,20.09751
02feb2003,1.804167,1.486561,91.2238,30.53014,35.85532
03feb2003,1.916667,1.505772,284.6484,28.51575,8.658912
04feb2003,1.095652,.7603185,293.1942,172.7643,76.45609
05feb2003,1.733333,1.449761,248.0122,14.52843,29.08591
06feb2003,1.458333,1.123248,317.4243,22.02508,26.21396
07feb2003,1.113636,.8050389,270.1814,49.68769,47.70914
08feb2003,.8375,.5197456,251.5167,89.88017,59.01847
09feb2003,.86875,.6076272,259.7011,25.94844,33.63557
10feb2003,.6,.2945815,309.8601,66.91241,43.74255
11feb2003,.9413043,.6059706,278.1835,187.4662,66.67047
12feb2003,.75,.4664279,277.2702,107.6814,64.39232
13feb2003,1.220833,.8857474,282.3766,22.20989,35.12761
14feb2003,1.9875,1.62242,58.54145,77.87759,43.98105
15feb2003,.6,.2822456,56.14688,398.4757,104.8174
16feb2003,.6,.3388772,55.69016,258.7997,89.3271
17feb2003,.8708333,.5654149,64.90027,35.38148,33.1659
18feb2003,1.1625,.8271663,216.0835,61.08175,54.03392
19feb2003,1.070833,.6817853,268.9366,19.9243,34.38366
20feb2003,1.304167,.8919139,218.452,44.6779,43.61805
21feb2003,1.754167,1.31192,190.4326,7.55523,23.76186
22feb2003,.7625,.388263,9.844728,228.0012,70.87776
23feb2003,.6791667,.4180439,356.0544,60.38438,41.38741
24feb2003,.7708333,.4654149,298.8288,57.38385,48.2493
25feb2003,1.375,1.096149,294.7081,6.106557,13.85211
26feb2003,1.966667,1.683095,121.3995,11.4732,24.76954
27feb2003,1.5875,1.308897,72.67522,14.54806,24.13223
28feb2003,2.4625,2.048427,103.5349,4.547401,11.30902
01mar2003,1.929167,1.554828,229.9348,9.510398,23.99282
02mar2003,.8875,.5697927,10.16076,66.94387,41.82749
03mar2003,1.4625,1.100497,180.9482,50.72217,46.38725
04mar2003,1.2625,.9270645,41.38905,39.22301,25.85109
05mar2003,.925,.6413261,29.89819,89.91824,59.76175
06mar2003,1.595833,1.317128,118.3602,8.068843,12.48239
07mar2003,1.654167,1.288985,206.1832,31.87904,36.63248
08mar2003,1.533333,1.110001,352.2818,75.03339,26.36596
09mar2003,.9375,.6762753,291.2374,113.9333,66.10863
10mar2003,1.345833,1.040313,280.5549,23.37476,35.99443
11mar2003,1.604167,1.219738,213.1353,88.84824,56.23356
12mar2003,1.295833,.9066834,43.57676,28.03073,21.87316
13mar2003,1.029167,.693979,33.3483,165.5701,67.08881
14mar2003,2.033333,1.590984,199.3416,30.31762,36.55362
15mar2003,2.045833,1.594328,200.2733,15.36324,31.84467
16mar2003,1.591667,1.102767,205.8847,22.32811,36.47317
17mar2003,1.845833,1.227523,81.15905,3.443501,11.51499
18mar2003,.8625,.4498975,28.47441,101.8068,61.92395
19mar2003,1.179167,.7618431,51.18314,86.72752,55.38491
20mar2003,1.804167,1.297787,172.8698,14.25795,14.35682
21mar2003,1.0125,.5701512,269.4145,150.674,66.20486
22mar2003,1.1375,.6859943,269.7369,34.69202,39.17746
23mar2003,1.4375,.9486004,202.6774,8.106248,25.67017
24mar2003,1.291667,.6306552,238.0508,63.59633,35.56989
25mar2003,.9208333,.4435928,298.2503,21.51009,30.90678
26mar2003,1.383333,.9013718,261.1102,11.56064,4.197282
27mar2003,1.408333,.9019533,154.5183,71.31351,49.35952
28mar2003,1.045833,.5094591,236.3895,133.1246,59.00818
29mar2003,.7041667,.3298278,313.7996,61.75014,49.89762
30mar2003,1.029167,.662466,323.5785,3.921101,12.55628
31mar2003,1.458333,.9545255,203.1208,64.01718,39.25529
01apr2003,1.154167,.9354066,240.7946,50.04522,34.35043
04apr2003,.7958333,.7973419,22.05346,73.5104,44.07832
05apr2003,.7041667,.7455117,315.4079,60.14824,44.75349
06apr2003,.8791667,.9281499,75.81512,142.4836,67.87835
07apr2003,.8583333,.9120142,73.13552,134.3902,66.78185
08apr2003,.7916667,.8719149,36.22506,63.12423,53.98034
09apr2003,.8782609,.9047948,40.78864,39.11461,44.04797
10apr2003,1.6625,1.601191,79.89715,8.371626,20.30174
11apr2003,1.7125,1.506694,25.49505,15.47924,19.02954
12apr2003,.7625,.726678,26.1784,84.50925,59.27142
13apr2003,1.404167,1.330951,158.7051,15.46616,22.05325
14apr2003,1.059091,.7325588,205.3983,108.097,64.32755
15apr2003,.8625,.5625354,212.0939,172.4023,75.25852
16apr2003,.7458333,.6501684,37.24573,58.21468,41.16232
17apr2003,.7541667,.7574958,49.14343,98.10251,60.28436
18apr2003,.875,.848335,45.81718,34.93901,40.51819
19apr2003,1.2625,1.004837,183.4145,61.25378,44.58333
20apr2003,.875,.7166688,227.4498,150.167,65.71796
21apr2003,.7695652,.7460791,278.0803,77.8933,52.11403
22apr2003,.8833333,.8864146,21.35115,22.94395,26.3058
23apr2003,1.095833,1.094194,75.37301,15.96729,30.54958
24apr2003,1.175,1.113691,97.77605,33.75092,38.76208
25apr2003,.7,.6086969,29.74461,80.61867,53.7973
26apr2003,1.1125,1.01204,40.70298,25.45483,33.20945
27apr2003,1.3875,1.186468,212.8014,36.24248,39.95965
28apr2003,1.075,.8723732,150.6648,1.937417,5.718179
29apr2003,.75,.659056,31.01784,26.28239,34.09331
30apr2003,1.225,1.129335,57.57771,5.919954,17.47866
01may2003,.7291667,1.068282,22.5085,18.57367,33.73754
02may2003,.5956522,.9694114,18.232,124.0786,68.21365
03may2003,.7541667,1.054131,53.28349,22.58148,34.18401
04may2003,1.3125,1.669096,135.3136,90.89545,53.61829
05may2003,.9041666,1.101964,234.8417,68.99445,35.37124
06may2003,.8583333,1.167814,74.31441,16.63703,9.357987
07may2003,.5954546,.9002139,27.57203,42.34759,41.36252
08may2003,.7208334,1.059949,63.6841,29.23305,29.40217
